sample_id,kingdom,tech_platform,coverage_hifi,syri_aln_coverage,gene_counts ,inv_count_total,inv_count_small_lt10kb,inv_count_medium_10kb_1Mb,inv_count_large_gt1Mb,inv_count_per_Gb,inv_len_mean_bp,inv_len_median_bp,sd_inv_length,q25_inv_length,q75_inv_length,min_inv_length,max_inv_length,mean_log10_inv_length,median_log10_inv_length,BUSCO_completeness,BUSCO_duplication,n_chromosomes,te_prop_genome,gene_density,asm_total_len_bp,asm_scaffold_N50_Mb,pi_genome_wide,indel_rate,inversions_with_tr,inversions_with_genes,breakpoint_genes,inversions_with_repeat
PRJEB81034,Viridiplantae,HiFi+Hi-C,,,105590,53,36,17,0,161.3899748,31752.79245,1014,86044.40483,516,15375,250,495931,4.501781925,3.006037955,99,27.6,15,0.4512,0.426507,328397102,22,0.002811763,0.082273588,40,20,16,49
PRJEB81044,Viridiplantae,HiFi+Hi-C,,,106477,47,39,8,0,94.55271033,9287.893617,912,28377.5205,367.5,2376.5,200,174085,3.967917232,2.959994838,98.4,1.2,14,0.6008,0.378063,497077237,34,0.005767026,0.138117648,36,19,17,45
PRJEB81046,Viridiplantae,HiFi+Hi-C,,,129297,58,38,19,1,84.88554368,49399.53448,1227,177285.4849,615,21284,220,1301833,4.693722856,3.088844563,99.1,3.5,12,0.5757,0.34216,683272999,57,0.006675497,0.077746981,51,25,21,52
PRJEB81048,Viridiplantae,HiFi+Hi-C,,,86537,40,31,8,1,114.9220006,66922.15,903.5,304455.7489,530.25,2194.25,303,1909815,4.825569885,2.955928157,98.7,2.8,11,0.5041,0.440917,348062162,32,0.007174702,0.083056204,28,21,17,36
PRJEB81050,Viridiplantae,HiFi+Hi-C,,,78432,23,17,6,0,62.5013037,39214.65217,940,114267.7641,557,8230.5,252,458920,4.593448367,2.973127854,99.1,2.4,11,0.5269,0.322652,367992324,34,0.008259651,0.067437579,17,9,8,20
PRJEB81052,Viridiplantae,HiFi+Hi-C,,,151417,95,58,32,5,113.0182612,338385.3895,4006,1637336.638,967.5,82901.5,199,15285818,5.529411603,3.602710945,99.3,5.6,12,0.6081,0.316378,840572125,72,0.009917964,0.145286086,82,62,45,93
PRJEB81054,Viridiplantae,HiFi+Hi-C,,,162866,140,72,61,7,153.6199411,172596.0786,5895,468979.338,769.5,80598.75,248,3325529,5.237030924,3.770483809,95.4,40,13,0.6047,0.293498,911340019,68,0.006493934,0.090372318,105,68,34,133
PRJEB81056,Viridiplantae,HiFi+Hi-C,,,69204,38,10,23,5,167.1725543,1128519.132,38999.5,3287209.902,9748.25,180349.75,666,17261085,6.052508926,4.591059039,67.9,12.2,8,0.4763,0.392264,227310040,31,0.013743533,0.025261149,35,35,32,34
PRJEB81058,Viridiplantae,HiFi+Hi-C,,,150301,107,66,34,7,124.3212828,275692.3178,3590,1077325.876,1007.5,134884,215,10385244,5.440424665,3.555094449,97.8,5.6,8,0.6984,0.294011,860673230,112,0.004096692,0.168092848,89,54,38,105
PRJEB81066,Viridiplantae,HiFi+Hi-C,,,93614,71,61,9,1,186.1836325,30409.05634,655,152705.866,391,3465.5,200,1203852,4.483002943,2.8162413,98.7,4.6,39,0.4859,0.359234,381343940,9,0.006865233,0.115532618,58,27,22,61
PRJEB81068,Viridiplantae,HiFi+Hi-C,,,103256,144,134,10,0,282.0372944,8256,461,36891.49025,356.25,949.5,204,301222,3.916769684,2.663700925,98.8,5.1,33,0.5949,0.304697,510570775,15,0.007772139,0.283667612,121,48,49,134
PRJEB81074,Viridiplantae,HiFi+Hi-C,,,94992,82,74,8,0,203.9998484,7051.817073,570,34496.35171,370,1144.75,227,302481,3.848301038,2.755874856,98.3,4.1,36,0.5121,0.329232,401961083,11,0.008840312,0.129361329,63,26,20,75
PRJEB81078,Viridiplantae,HiFi+Hi-C,,,141923,200,119,76,5,179.7906332,303309.245,3191,2692786.509,764.5,68939,209,37867492,5.481885648,3.503926804,98.7,1.5,5,0.7215,0.158202,1112405004,222,8.74E-05,0.002961743,161,88,46,188
PRJEB81090,Viridiplantae,HiFi+Hi-C,,,103679,58,47,9,2,84.91459946,242848.9655,1034.5,1439208.208,487.25,5603,231,10732963,5.385336258,3.014730495,96.7,1.9,21,0.7289,0.22073,683039199,32,0.003704767,0.108582882,40,19,15,56
PRJEB81096,Viridiplantae,HiFi+Hi-C,,,105459,68,42,24,2,138.2784997,117189.4559,2579.5,335623.8594,705.75,31171.75,202,2136268,5.068888538,3.411535532,98.8,3,15,0.6828,0.393469,491761193,34,0.001882049,0.039526909,53,44,40,65
PRJEB81100,Viridiplantae,HiFi+Hi-C,,,77753,19,19,0,0,61.74958974,1498.157895,709,1988.72207,417,1420,230,7645,3.175557587,2.850646235,97,3,50,0.4896,0.38712,307694352,6,0.001295087,0.062768613,16,7,8,16
PRJEB81104,Viridiplantae,HiFi+Hi-C,,,136399,21,15,5,1,32.09955504,226697.1905,2201,893255.4765,530,11323,204,4089788,5.355446138,3.342620043,99.5,46.1,23,0.5945,0.287963,654214676,28,0.00749491,0.133900352,19,9,7,20
PRJEB81629,Viridiplantae,HiFi+Hi-C,,,249918,1,0,1,0,0.486695196,262999,262999,,262999,262999,262999,262999,5.419954097,5.419954097,98.5,5.8,7,0.8345,0.11652,2054674073,276,6.34E-07,0.003099884,1,1,1,1
PRJEB81635,Viridiplantae,HiFi+Hi-C,,,87856,1,0,1,0,3.810900975,253536,253536,,253536,253536,253536,253536,5.404039634,5.404039634,98.4,17.3,23,0.5704,0.448924,262405139,13,3.86E-05,0.011352295,1,0,0,1
PRJEB81847,Viridiplantae,HiFi+Hi-C,,,229733,1,0,1,0,1.335351689,205236,205236,,205236,205236,205236,205236,5.312253542,5.312253542,99.6,27.4,10,0.6478,0.531941,748866391,74,6.53E-06,0.005024996,1,1,0,1
PRJEB81849,Viridiplantae,HiFi+Hi-C,,,877219,92,49,34,9,55.94208098,923809.4239,4334,3137679.347,1035,122318.75,255,17973866,5.965582388,3.636888907,98.1,3.8,14,0.7859,0.664254,1644558057,116,0.01255583,0.190456832,79,84,106,90
PRJEB82178,Viridiplantae,HiFi+Hi-C,,,162430,109,57,37,15,70.71327459,684198.8532,4320,2018994.631,700,127957,237,12249165,5.835182342,3.635483747,98.9,41.4,30,0.8257,0.117946,1541436182,51,0.006808178,0.111439991,86,50,17,107
PRJEB82544,Viridiplantae,HiFi+Hi-C,,,179959,125,64,51,10,88.45993648,389698.792,7719,1507976.616,939,181560,232,14981332,5.59072906,3.887561041,97.6,23.2,9,0.7969,0.155838,1413069068,165,0.006027209,0.124582358,100,67,24,120
PRJNA1005622,Metazoa,HiFi+Hi-C,,,155569,22,11,5,6,21.36436382,1394483.182,16866,3325463.14,1133.5,846616.75,591,14146416,6.144413281,4.227012096,93.5,0.4,41,0.1445,0.209167,1029752170,75,0.00785114,0.023793288,19,12,7,20
PRJNA1005958,Metazoa,HiFi+Hi-C,,,227709,52,39,13,0,23.98932934,14911.44231,1089,31911.09753,489.5,9048.75,244,153067,4.173519653,3.03702788,97.9,7,31,0.2919,0.121387,2167630419,72,0.001330948,0.006803349,39,12,12,43
PRJNA1008626,Metazoa,HiFi+Hi-C,,,169712,42,22,14,6,16.19731316,1145917.762,7180,3397502.015,862.5,125356.5,248,16012276,6.059153451,3.856124444,95.4,6.4,25,0.3991,0.088759,2593022656,128,0.001097443,0.004856336,36,22,15,39
PRJNA1014187,Metazoa,HiFi+Hi-C,,,71891,398,381,17,0,436.6947061,6406.831658,562,58681.37297,361.25,1220.5,202,950871,3.806643313,2.749736316,95.2,1.5,30,0.6406,0.240722,911391859,35,0.006228926,0.156858073,240,55,50,394
PRJNA1015594,Metazoa,HiFi+Hi-C,,,63088,58,51,7,0,97.8486097,8266.965517,617,24301.16587,357.5,1983,227,142094,3.917346126,2.790285164,92.3,0.6,29,0.5778,0.207541,592752418,32,0.001856307,0.028186963,30,14,11,56
PRJNA1018501,Viridiplantae,HiFi+Hi-C,,,87774,70,31,37,2,125.0483571,161479.9286,22633.5,387003.1872,809.25,98214.5,199,2610370,5.208118549,4.354751718,71,3.4,11,0.6504,0.322454,559783444,50,0.003910766,0.142261982,65,43,35,69
PRJNA1020456,Viridiplantae,HiFi+Hi-C,,,125435,11,10,1,0,18.34146716,11418,2425,26855.3464,1000.5,6689.5,440,91972,4.057590039,3.384711743,99,39.2,28,0.5084,0.328078,599733920,22,0.001785414,0.031434641,7,3,3,11
PRJNA1023715,Metazoa,HiFi+Hi-C,,,68660,459,347,106,6,138.0239984,62710.86057,884,211293.4232,439.5,7987,200,2101049,4.797342761,2.946452265,90.6,1.5,48,0.5886,0.054934,3325508645,89,0.004506728,0.055149263,245,89,59,438
PRJNA1033357,Viridiplantae,HiFi+Hi-C,,,114411,98,36,57,5,222.6676175,271702.2041,23853,894070.1704,874.75,106848.5,246,7270931,5.434093161,4.377543008,89.2,33.1,15,0.5682,0.345325,440117881,34,0.021032351,0.19015443,80,68,39,90
PRJNA1035760,Viridiplantae,HiFi+Hi-C,,,159022,48,31,16,1,127.6329165,72739.77083,1332,182722.7193,596.75,30635,259,1033562,4.861771928,3.124504225,99.3,1.2,12,0.528,0.579839,376078533,31,0.007581926,0.099678682,41,36,43,45
PRJNA1035944,Metazoa,HiFi+Hi-C,,,120931,31,19,9,3,49.96267973,199369.129,2310,574306.0999,480,59130,231,2840973,5.299657912,3.36361198,83.3,0.1,24,0.2327,0.551726,620463117,26,0.007120846,0.041918402,27,22,22,29
PRJNA1035946,Viridiplantae,HiFi+Hi-C,,,187490,28,8,11,9,60.3169466,1281110.214,73933,3545746.786,4808.75,1115729.75,337,18107903,6.107586494,4.868838329,82.6,36.6,15,0.5524,0.584965,464214480,34,0.002139671,0.037367161,26,24,26,28
PRJNA1043226,Metazoa,HiFi+Hi-C,,,35170,4,1,3,0,29.26268702,46660.25,26425.5,59674.33132,11389.25,61696.5,626,133164,4.668947061,4.422023213,96.7,1,41,0.1916,0.446342,136692847,6,0.000995126,0.007699148,2,2,1,3
PRJNA1045882,Metazoa,HiFi+Hi-C,,,198422,113,103,10,0,131.5977604,6832.238938,524,28520.65212,366,1441,218,235107,3.834563046,2.719331287,98.5,1.2,25,0.4533,0.600682,858677227,33,0.00439626,0.068888678,71,60,58,108
PRJNA1060222,Metazoa,HiFi+Hi-C,,,62079,76,73,3,0,167.3656989,4457.263158,494,22865.36065,339.25,988.25,211,191887,3.649068276,2.693726949,92.4,0.6,28,0.4948,0.376035,454095436,17,0.009323027,0.084733743,40,30,27,69
PRJNA1068682,Metazoa,HiFi+Hi-C,,,178993,57,51,6,0,59.79085812,5613.842105,561,16119.62395,360,1129,215,95301,3.749260194,2.748962861,94.9,0.6,23,0.5213,0.568558,953322996,39,0.002500939,0.044838725,33,30,33,57
PRJNA1068823,Metazoa,HiFi+Hi-C,,,112546,13,4,7,2,21.37554869,438483.1538,27010,935703.7858,1867,287523,350,3227656,5.641952913,4.431524584,92.9,0.7,39,0.2868,0.550583,608171523,23,0.003020319,0.03731967,12,10,11,12
PRJNA1068955,Viridiplantae,HiFi+Hi-C,,,97781,105,61,40,4,152.2637032,152040.3333,3843,404932.5782,539,114374,290,2522482,5.181958813,3.584670384,99.3,4.1,12,0.5386,0.351258,689593106,60,0.02112657,0.144812406,77,56,37,95
PRJNA1073018,Viridiplantae,HiFi+Hi-C,,,130838,82,62,18,2,163.1230086,97291.03659,1659,398083.6262,627.75,8398,207,2696459,4.988072831,3.219846386,99.4,54,17,0.5418,0.332839,502688129,30,0.012481001,0.159119601,63,28,20,79
PRJNA1076903,Metazoa,HiFi+Hi-C,,,89727,34,17,8,9,32.16083654,741318.7941,21398,1269695.411,936.75,1054269,244,5181000,5.870005011,4.330373183,95.7,0.7,48,0.1335,0.239355,1057186431,64,0.002008013,0.014766179,27,23,29,0
PRJNA1077738,Viridiplantae,HiFi+Hi-C,,,267253,5,2,1,2,1.964065779,10035512.8,114999,16191379.71,7471,12781301,6841,37266952,7.001539569,5.060694064,99.3,6.9,9,0.8264,0.108886,2545739585,321,1.23E-06,0.009246125,5,4,4,5
PRJNA1080039,Metazoa,HiFi+Hi-C,,,134176,98,87,9,2,89.24476439,56475.31633,746,270173.2256,372,2018.5,201,2271854,4.751858672,2.872738827,97.9,0,16,0.379,0.31542,1098103633,67,0.004944433,0.102268565,49,35,32,86
PRJNA1089778,Metazoa,HiFi+Hi-C,,,61352,33,25,8,0,89.47655669,12144.06061,864,26617.69944,426,2358,221,109864,4.084363926,2.936513742,89,0.7,6,0.3822,0.342157,368811689,69,0.004679143,0.02920827,25,8,6,31
PRJNA1100240,Metazoa,HiFi+Hi-C,,,133155,13,13,0,0,19.61817416,2015.153846,1280,2317.229986,941,2757,300,9124,3.304308208,3.10720997,99.3,0,24,0.2228,0.573017,662650861,29,0.005226751,0.02419158,11,4,5,13
PRJNA1100241,Metazoa,HiFi+Hi-C,,,5598,40,32,7,1,65.50513872,372833.7,1049,2300613.187,430.5,4429.5,222,14558742,5.571515161,3.020775488,97.9,0.3,24,0.2034,0.020121,610639116,25,0.006169959,0.036229846,22,4,4,38
PRJNA1102396,Metazoa,HiFi+Hi-C,,,249768,160,62,95,3,72.09545162,181955.8938,41084.5,1051386.411,1063.5,120751.5,213,13118161,5.259966127,4.613678006,92,6.8,27,0.3742,0.183081,2219280085,108,0.002221414,0.050327993,137,95,96,147
PRJNA1102403,Metazoa,HiFi+Hi-C,,,138598,3,1,0,2,0.775387984,9210183.333,6385722,10900186.43,3192974,13815162,226,21244602,6.964268275,6.805210008,99.1,81.7,31,0.3145,0.075577,3869030808,231,0,0,3,2,0,3
PRJNA1107547,Metazoa,HiFi+Hi-C,,,283744,70,57,12,1,62.72972999,87720.84286,681,466858.8976,394.75,1887.5,203,3810987,4.943102796,2.833147112,99.3,0.3,24,0.3878,0.668244,1115898315,47,0.007794848,0.067471456,51,52,62,66
PRJNA1115809,Metazoa,HiFi+Hi-C,,,57686,90,89,1,0,261.027374,957.2666667,661,1437.377073,408,1055.25,202,12865,2.981032936,2.820201459,95.4,0.9,30,0.3441,0.383218,344791424,12,0.009934806,0.069733147,62,20,21,78
PRJNA1122378,Metazoa,HiFi+Hi-C,,,122133,129,106,23,0,190.7910556,30474.02326,866,123687.2969,513,2457,246,950517,4.483929795,2.937517892,98.1,0.3,21,0.4424,0.547713,676132325,31,0.0098434,0.115020327,98,77,80,119
PRJNA1128407,Metazoa,HiFi+Hi-C,,,256120,72,20,31,21,122.1499356,1096428.944,191202.5,2389155.5,2318.25,1095158,218,17036013,6.039980492,5.281493566,82.6,22.5,31,0.3089,0.738289,589439525,24,0.003803925,0.04367598,68,66,95,71
PRJNA1145143,Metazoa,HiFi+Hi-C,,,146400,51,39,10,2,78.05624068,195505.3137,999,931056.8139,473,4882.5,206,6520929,5.291158566,2.999565488,94.2,0.4,24,0.2993,0.631964,653375048,29,0.00276443,0.053882686,35,27,27,45
PRJNA1155857,Metazoa,HiFi+Hi-C,,,65619,99,81,17,1,189.4755162,60861.29293,638,538504.7237,353.5,1394.5,202,5362621,4.784341174,2.804820679,90.6,0.6,29,0.5512,0.389736,522494948,20,0.01528928,0.097503948,59,47,50,94
PRJNA1158712,Viridiplantae,HiFi+Hi-C,,,79929,31,18,12,1,113.8924425,234495.5806,9002,621479.4279,1047.5,51213.5,279,3231956,5.370134662,3.954339009,89.4,4.4,14,0.4875,0.390433,272186629,19,0.006975383,0.115042705,29,20,13,30
PRJNA516750,Metazoa,HiFi+Hi-C,,,109089,21,19,2,0,35.72354322,49508.28571,594,172835.3131,441,1546,214,763064,4.694677889,2.773786445,98.4,0.9,24,0.1775,0.53068,587847624,25,0.003299156,0.028024525,13,14,17,16
PRJNA693184,Metazoa,HiFi+Hi-C,,,212591,29,12,15,2,30.98639516,120354.7931,25222,345380.2576,2300,61781,374,1502844,5.080463391,4.401779521,92.9,0.3,28,0.1144,0.397305,935894603,91,0.004211188,0.009963892,26,25,43,28
PRJNA720709,Viridiplantae,HiFi+Hi-C,,,89251,99,78,19,2,213.9932823,65755.06061,987,239354.3991,445.5,5962.5,202,1839474,4.817929182,2.994317153,97.9,2.8,16,0.5572,0.333676,462631345,30,0.011056029,0.166533274,71,40,31,92
PRJNA735624,Metazoa,HiFi+Hi-C,,,197820,25,17,7,1,24.4302488,121244.72,1497,458483.1818,971,18238,269,2247358,5.083662835,3.1752218,94,1.3,42,0.1305,0.289752,1023321547,73,0.009202771,0.021662674,19,19,25,21
PRJNA754186,Viridiplantae,HiFi+Hi-C,,,99548,101,77,20,4,274.3018148,80005.9703,885,280656.3865,469,6020,221,1539557,4.903122397,2.946943271,98.7,7.8,8,0.4972,0.389987,368207553,51,0.007424661,0.222829414,89,42,32,92
PRJNA754534,Viridiplantae,HiFi+Hi-C,,,121769,71,31,25,15,94.8952019,764919.5915,29723,1736354.522,1348,361475.5,248,7523953,5.883615784,4.473092641,98.5,7.8,12,0.6565,0.231089,748193782,62,0.005136713,0.05900921,65,43,17,68
PRJNA758704,Metazoa,HiFi+Hi-C,,,#N/A,101,89,11,1,33.58157697,137035.099,735,1274633.4,389,1560,202,12815987,5.136831818,2.866287339,98.5,3.6,6,0.4488,#N/A,3007601462,622,0,0,72,0,0,88
PRJNA764011,Viridiplantae,HiFi+Hi-C,,,185883,4,3,0,1,2.355195303,525581.25,7261,1041140.039,4031.75,528810.5,521,2087282,5.720639863,3.860996437,98.8,8.6,17,0.7941,0.151633,1698372952,103,0.000119006,0.007137637,4,1,2,4
PRJNA767393,Metazoa,HiFi+Hi-C,,,33909,20,15,5,0,153.8236968,28127,1944.5,51640.55587,1407,14872.5,293,169588,4.449123413,3.288807947,94,1.6,10,0.3193,0.387913,130018979,13,0.001796496,0.018276516,16,11,11,19
PRJNA767403,Metazoa,HiFi+Hi-C,,,53601,15,8,6,1,68.78831853,91544.4,8303,284484.916,866.5,33326.5,326,1116775,4.961631783,3.919235038,97.2,1.8,41,0.3348,0.333485,218060280,16,0.002387998,0.023149926,12,5,3,15
PRJNA767408,Metazoa,HiFi+Hi-C,,,306643,132,70,56,6,245.3667754,208147.2727,2247.5,486204.7475,545,211491.75,262,4208786,5.318370725,3.3516997,76.2,2.2,22,0.5591,0.582806,537970146,27,0.003486733,0.0363535,98,106,109,120
PRJNA767423,Metazoa,HiFi+Hi-C,,,72807,3,0,2,1,11.35856236,4740947,297269,7886830.431,187921,7072134,78573,13846999,6.6758651,5.473149622,98.4,0.7,7,0.2698,0.474382,264117932,41,7.92E-06,0.002511991,3,3,1,3
PRJNA767424,Metazoa,HiFi+Hi-C,,,42669,32,17,15,0,172.4932803,37405.53125,7355,79788.25388,1298,16597.25,480,350063,4.572935827,3.866582677,93.8,0.9,49,0.4328,0.374512,185514473,13,0.004648003,0.031266608,24,5,5,27
PRJNA767483,Metazoa,HiFi+Hi-C,,,43264,27,22,2,3,75.24157897,183560.2963,1122,479089.8285,559,2035.5,222,1631589,5.26377875,3.049992857,90.6,0,12,0.4353,0.329389,358844144,37,0.002115657,0.026612627,19,9,6,26
PRJNA782555,Metazoa,HiFi+Hi-C,,,55071,5,4,0,1,17.27802272,572432,702,1278170.105,506,1701,359,2858892,5.757723904,2.846337112,97.2,0.9,31,0.2661,0.447373,289384965,10,0.001578395,0.017874961,4,2,1,5
PRJNA784628,Metazoa,HiFi+Hi-C,,,68916,1,0,1,0,4.010203723,919869,919869,,919869,919869,919869,919869,5.963725983,5.963725983,95.4,0.7,7,0.2571,0.472482,249363890,41,0.000132502,0.002928429,1,1,0,1
PRJNA788877,Metazoa,HiFi+Hi-C,,,41762,26,23,1,2,73.49392289,497526.3462,981,2236408.409,632.75,1504.75,200,11362632,5.696816083,2.991669007,90.2,0,12,0.4438,0.285569,353770747,31,0.002572618,0.046324479,14,5,3,25
PRJNA788879,Metazoa,HiFi+Hi-C,,,41610,19,11,6,2,50.60468618,361742.5263,1909,831047.7899,1133,388043.5,578,3439573,5.558399567,3.280805928,90.5,0,11,0.4646,0.272526,375459299,40,0.001084031,0.014729467,15,11,3,18
PRJNA788886,Metazoa,HiFi+Hi-C,,,42939,13,9,3,1,35.12830989,807333.1538,2197,2786805.913,1072,11028,243,10078731,5.907052788,3.341830057,90.6,0.1,12,0.459,0.315816,370071889,34,0.001544707,0.020634087,10,6,5,13
PRJNA788978,Fungi,HiFi+Hi-C,,,30469,1,1,0,0,31.10301396,976,976,,976,976,976,976,2.989449818,2.989449818,68.6,45.3,3,0.1585,0.637237,32151225,9,0.000253594,0.017819047,0,0,0,1
PRJNA794870,Metazoa,HiFi+Hi-C,,,143817,59,49,8,2,54.31596444,86066.33898,829,348246.2705,348,2765,209,2213186,4.93483333,2.918554531,99.1,0.4,24,0.4526,0.493288,1086236811,45,0.002256291,0.043947247,36,24,25,55
PRJNA798105,Viridiplantae,HiFi+Hi-C,,,207635,194,129,57,8,165.260656,127335.0103,1429,457100.306,562.5,43950.25,199,3713099,5.104947828,3.155032229,99.3,7.2,9,0.7048,0.253235,1173903122,134,0.009741133,0.330489383,158,104,97,186
PRJNA803324,Metazoa,HiFi+Hi-C,,,61556,134,131,2,1,196.0459048,14931.32836,1112,154650.1936,620.75,1304.75,200,1791485,4.174098446,3.046104787,92.7,0.9,5,0.5613,0.181474,683513385,131,0.007951852,0.061431903,96,23,23,124
PRJNA807464,Metazoa,HiFi+Hi-C,,,101451,176,145,27,4,282.1656898,74097.23295,809.5,306188.1429,399.75,2596,199,2582627,4.86980199,2.908216853,89.6,2.1,20,0.5706,0.370307,623746991,37,0.00570024,0.083395069,114,77,72,155
PRJNA811174,Metazoa,HiFi+Hi-C,,,33486,19,11,8,0,224.9623851,20596.89474,3244,29867.68693,1636,25911,308,104012,4.313801749,3.511080846,96,0.3,6,0.1915,0.538491,84458564,14,0.004098685,0.073964538,15,11,7,19
PRJNA811226,Metazoa,HiFi+Hi-C,,,42503,142,125,14,3,366.8430159,100715.8239,597.5,634599.4901,448,966,222,6174718,5.00309771,2.77633791,85,1.6,20,0.6466,0.616096,387086557,25,0.010436719,0.199925514,83,59,58,136
PRJNA811230,Metazoa,HiFi+Hi-C,,,17247,127,91,31,5,268.6156272,123554.315,1112,414982.6903,558,29106,233,3633373,5.091857917,3.046104787,74.1,0.3,22,0.7138,0.279779,472794533,20,0.007503239,0.086871456,91,49,36,122
PRJNA813156,Metazoa,HiFi+Hi-C,,,254913,567,514,46,7,266.0985338,100589.4233,825,1430991.462,394.5,1687,200,33102404,5.002552318,2.916453949,96,1.5,13,0.7564,0.189922,2130789644,186,0.000569754,0.02965977,405,128,93,550
PRJNA822827,Metazoa,HiFi+Hi-C,,,7873,40,26,12,2,41.41441192,132909.575,3514.5,412253.7095,1259,43728.25,214,2345813,5.123556269,3.545863548,91.8,0.7,38,0.0924,0.015399,965847350,72,0.003378916,0.011233939,34,5,3,33
PRJNA825637,Metazoa,HiFi+Hi-C,,,52211,17,13,3,1,110.0147694,72445.17647,1033,277134.5054,712,6182,405,1147397,4.860009475,3.014100322,68.5,0.4,10,0.2172,0.532153,154524707,18,0.003446218,0.060908967,14,10,7,12
PRJNA827935,Metazoa,HiFi+Hi-C,,,51667,56,50,6,0,186.8097754,12936.51786,403.5,53800.42288,288.25,628.25,220,335781,4.111817392,2.605843539,96,1.6,30,0.3243,0.400598,299770180,10,0.008538921,0.057287347,31,16,14,42
PRJNA832148,Metazoa,HiFi+Hi-C,,,43823,60,50,7,3,192.0936649,141429.4833,531,568995.747,339,1489.75,225,3857740,5.150539955,2.725094521,90.3,0.4,11,0.4559,0.41345,312347625,29,0.002423795,0.038140445,44,20,19,59
PRJNA838121,Metazoa,HiFi+Hi-C,,,86108,82,75,5,2,151.1651185,40149.45122,645.5,231233.7887,380.25,1402.5,231,1566809,4.603679614,2.809896247,93.6,0.6,7,0.4715,0.507136,542453185,82,0.005606575,0.072721169,52,39,38,78
PRJNA841808,Metazoa,HiFi+Hi-C,,,203787,91,60,27,4,82.52395763,394480.7802,1451,1927529.484,606.5,33050.5,199,15229229,5.596025848,3.161667412,95.5,0.9,25,0.5319,0.542404,1102710081,42,0.000925664,0.057675548,71,53,55,88
PRJNA845886,Metazoa,HiFi+Hi-C,,,331062,12,12,0,0,26.23124473,1944.916667,994.5,2178.900785,501,2472.75,310,7448,3.288900998,2.997604787,67.9,62.5,43,0.161,0.661143,457469713,13,0.000909856,0.014207323,9,8,9,11
PRJNA846604,Metazoa,HiFi+Hi-C,,,197285,154,117,29,8,205.0936852,176727.5065,1011,665309.9318,428.75,4061.5,209,7019214,5.24730415,3.004751156,85.1,0.7,22,0.5484,0.633792,750876361,84,0.004967522,0.10835232,104,113,118,138
PRJNA857339,Metazoa,HiFi+Hi-C,,,187877,26,15,11,0,27.93688598,58710.76923,4641.5,160604.54,1492.5,43588,297,807845,4.768717771,3.666658355,94.3,0.1,29,0.0992,0.391241,930669224,70,0.005636545,0.012138919,24,19,29,22
PRJNA861375,Metazoa,HiFi+Hi-C,,,54912,1,0,1,0,4.45838043,134235,134235,,134235,134235,134235,134235,5.127865767,5.127865767,97.3,0.7,10,0.4744,0.424043,224296696,23,4.12E-05,0.007173113,1,1,1,1
PRJNA864090,Viridiplantae,HiFi+Hi-C,,,94168,2,0,2,0,7.454370438,343047,343047,176335.4607,280703,405391,218359,467735,5.535353626,5.535353626,83.9,12.7,3,0.4498,0.437159,268298982,139,0.000242651,0.004293802,2,2,1,2
PRJNA867129,Metazoa,HiFi+Hi-C,,,306665,30,29,1,0,51.00997099,1749.533333,594.5,4547.592828,394.5,1250.25,201,25403,3.242922221,2.774151859,78.9,1.3,2,0.612,0.624205,588120311,308,7.69E-05,0.006550402,23,18,22,30
PRJNA884264,Metazoa,HiFi+Hi-C,,,137500,388,380,7,1,175.6119299,24583.42268,657,438883.4286,389.5,1184.25,202,8644292,4.390642348,2.81756537,99.4,1.6,19,0.5068,0.178321,2209417095,145,0.003795474,0.078000261,180,61,66,370
PRJNA903227,Metazoa,HiFi+Hi-C,,,147296,87,58,24,5,138.0338674,174136.1724,1639,552072.0381,615.5,54481,214,3638592,5.240888994,3.214578954,97.6,0.4,25,0.3796,0.573923,630280102,24,0.006770943,0.075068008,64,50,39,84
PRJNA937074,Viridiplantae,HiFi+Hi-C,,,73476,25,12,13,0,98.71869842,30702.2,15249,49079.6554,2089,27356,218,189471,4.487169496,4.183241364,87.7,1.5,6,0.3805,0.391887,253244830,37,0.006423581,0.057454216,22,15,14,25
PRJNA937607,Viridiplantae,HiFi+Hi-C,,,139647,73,43,21,9,77.95969866,497855.7808,1996,1592062.912,774,102287,273,11176218,5.697103554,3.300160537,83,5.7,7,0.7853,0.184778,936381249,135,0.000334034,0.02619371,61,40,28,69
PRJNA938959,Viridiplantae,HiFi+Hi-C,,,96797,60,37,20,3,124.5944715,340120.4833,3524,1452671.211,1081.5,48154.25,226,10013959,5.531632788,3.5470359,97.9,1.7,19,0.5529,0.381995,481562298,25,0.009609527,0.134955477,54,30,17,57
PRJNA938962,Viridiplantae,HiFi+Hi-C,,,108636,57,38,16,3,116.523334,220350.3509,2310,913216.3979,563,22942,276,5044966,5.343113746,3.36361198,98.7,1.6,20,0.5607,0.371992,489172409,26,0.009014643,0.141417237,47,31,25,55
PRJNA947686,Metazoa,HiFi+Hi-C,,,127309,79,57,17,5,163.5604268,280535.0759,1026,936355.2781,457.5,18620,215,5169329,5.44798717,3.011147361,97.5,0.6,11,0.418,0.555794,483001919,50,0.007927168,0.117034588,57,48,47,74
PRJNA968045,Viridiplantae,HiFi+Hi-C,,,64755,32,16,12,4,97.3584931,301140.0313,7691,732277.1945,879.25,56387.75,245,2750346,5.478768491,3.885982811,97.8,0.4,9,0.5964,0.275229,328682162,36,0.003554485,0.049091471,24,13,8,30
